verse_id,pair,su_idx,tgt_idx,su_text,tgt_text,sim,len_ratio,punct_diff,ne_overlap,flag
Kejadian:1:14,su-id,1,1,"Allah ngandika, ""Di langit sing aya sumber caang, geusan misahkeun beurang jeung peuting, jeung geusan nangtukeun mangsa, poe, taun jeung hari raya kaagamaan.","Berfirmanlah Allah: ""Jadilah benda-benda penerang pada cakrawala untuk memisahkan siang dari malam.",0.7338,0.567,6,1.0,Low
Kejadian:1:15,su-id,1,1,"Eta sumber-sumber caang sina raang di langit, sangkan nyaangan ka bumi."" Seug bae jadi.","dan sebagai penerang pada cakrawala biarlah benda-benda itu menerangi bumi."" Dan jadilah demikian.",0.6962,0.9,1,1.0,Medium
Kejadian:1:16,su-id,1,1,"Allah geus ngadamel dua rupa sumber caang anu galede, nya eta: Panonpoe, keur nyaangan ti beurang, jeung bulan, keur nyaangan ti peuting.","Maka Allah menjadikan kedua benda penerang yang besar itu, yakni yang lebih besar untuk menguasai siang dan yang lebih kecil untuk menguasai malam, dan menjadikan juga bintang-bintang.",0.7463,0.875,3,1.0,Low
Kejadian:1:17,su-id,1,1,"Kabeh ku Mantenna dipernahkeun di langit, sina nyaangan bumi,","Allah menaruh semuanya itu di cakrawala untuk menerangi bumi,",0.7254,0.909,1,1.0,Medium
Kejadian:1:18,su-id,1,1,"ngarajaan beurang, ngaratuan peuting, sarta misahkeun caang tina poek.","dan untuk menguasai siang dan malam, dan untuk memisahkan terang dari gelap.",0.7962,0.857,1,1.0,Medium
Kejadian:1:20,su-id,1,1,"Allah ngandika, ""Di cai sing pinuh ku rupa-rupa sasatoan nu harirup, ari awang-awang sing pinuh ku rupa-rupa manuk.""","Berfirmanlah Allah: ""Hendaklah dalam air berkeriapan makhluk yang hidup, dan hendaklah burung beterbangan di atas bumi melintasi cakrawala.""",0.7266,0.793,2,1.0,Medium
Kejadian:1:21,su-id,1,1,"Allah ngadamel mahluk-mahluk laut anu galede katut sagala rupa sasatoan anu harirup di laut, kitu deui sagala rupa bangsa manuk.","Maka Allah menciptakan binatang-binatang laut yang besar dan segala jenis makhluk hidup yang bergerak, yang berkeriapan dalam air, dan segala jenis burung yang bersayap.",0.8903,0.828,1,1.0,High
Kejadian:1:23,su-id,1,1,Peuting kaganti deui ku isuk: Poe nu kalima.,"Jadilah petang dan jadilah pagi, itulah hari kelima.",0.6378,1.0,2,1.0,Medium
Kejadian:1:24,su-id,1,1,"Allah ngandika, ""Di darat sing aya rupa-rupa sasatoan, sato piaraan, sato leuweung, nu galede, nu laleutik."" Seug bae jadi.","Berfirmanlah Allah: ""Hendaklah bumi mengeluarkan segala jenis makhluk yang hidup, ternak dan binatang melata dan segala jenis binatang liar."" Dan jadilah demikian.",0.8208,0.933,5,1.0,Low
Kejadian:1:26,su-id,2,1,"Urang sina murba ka bangsa lauk, ka bangsa manuk jeung ka bangsa sasatoan, boh sato piaraanana, boh sato leuweungna, nu galede, nu laleutik.""","Berfirmanlah Allah: ""Baiklah Kita menjadikan manusia menurut gambar dan rupa Kita, supaya mereka berkuasa atas ikan-ikan di laut dan burung-burung di udara dan atas ternak dan atas seluruh bumi dan atas segala binatang melata yang merayap di bumi.""",0.6038,0.638,5,1.0,Low
Kejadian:1:27,su-id,1,1,Lajeng Allah ngadamel bangsa manusa nyeples Mantenna.,"Maka Allah menciptakan manusia itu menurut gambar-Nya, menurut gambar Allah diciptakan-Nya dia; laki-laki dan perempuan diciptakan-Nya mereka.",0.6763,0.286,2,1.0,Low
Kejadian:1:31,su-id,3,3,Kejadian 2,Kejadian 2,1.0,1.0,0,1.0,High
Kejadian:1:31,su-id,1,1,Sakur anu geus dipidamel-Na tea kabeh ku Allah ditilik sarta pohara kamanah-Na.,"Maka Allah melihat segala yang dijadikan-Nya itu, sungguh amat baik.",0.6176,0.824,1,1.0,Medium
Kejadian:1:32,su-id,2,2,Kejadian 6,Kejadian 6,1.0,1.0,0,1.0,High
Kejadian:1:32,su-id,1,1,"Enoh, sanggeus yuswana 500 taun kenging putra tilu: Sem, Ham jeung Yapet.","Setelah Nuh berumur lima ratus tahun, ia memperanakkan Sem, Ham dan Yafet.",0.8311,0.938,1,1.0,High
Kejadian:1:33,su-id,2,2,Kejadian 19,Kejadian 19,1.0,1.0,0,1.0,High
Kejadian:1:33,su-id,1,1,"Sanggeus ngadawuh kitu ka Ibrahim, PANGERAN lajeng jengkar, Ibrahim mulih ka kemah.","Lalu pergilah TUHAN, setelah Ia selesai berfirman kepada Abraham; dan kembalilah Abraham ke tempat tinggalnya.",0.7683,0.833,2,1.0,Medium
Kejadian:1:34,su-id,1,1,"Poe isukna, ceuk nu cikal ka adina, ""Tadi peuting, aceuk anu digarap ku Ama.","Keesokan harinya berkatalah kakaknya kepada adiknya: ""Tadi malam aku telah tidur dengan ayah; baiklah malam ini juga kita beri dia minum anggur; masuklah engkau untuk tidur dengan dia, supaya kita menyambung keturunan dari ayah kita.""",0.6342,0.452,5,1.0,Low
Kejadian:1:36,su-id,1,1,Ti dinya putrana duanana ngarandung ti ramana keneh.,Lalu mengandunglah kedua anak Lot itu dari ayah mereka.,0.6711,0.9,0,1.0,Medium
Kejadian:1:37,su-id,1,1,"Anu cikal, anakna lalaki, dingaranan Moab, anu engkena jadi karuhun bangsa Moab kiwari.","Yang lebih tua melahirkan seorang anak laki-laki, dan menamainya Moab; dialah bapa orang Moab yang sekarang.",0.8971,0.81,3,1.0,Low
Kejadian:1:38,su-id,2,2,Kejadian 20,Kejadian 20,1.0,1.0,0,1.0,High
Kejadian:1:38,su-id,1,1,"Ari adina, anakna sarua lalaki, dingaranan Ben Ami, anu engkena jadi karuhun bangsa Amon.","Yang lebih mudapun melahirkan seorang anak laki-laki, dan menamainya Ben-Ami; dialah bapa bani Amon yang sekarang.",0.8833,0.783,3,1.0,Low
Kejadian:1:40,su-id,1,1,"Waler juragan: 'PANGERAN, anu dibakti ku kami, baris ngutus malaikat-Na nuyun jeung nulung ka maneh, sangkan gawe maneh hasil.","Tetapi katanya kepadaku: TUHAN, yang di hadapan-Nya aku hidup, akan mengutus malaikat-Nya menyertai engkau, dan akan membuat perjalananmu berhasil, sehingga engkau akan mengambil bagi anakku seorang isteri dari kaumku dan dari rumah ayahku.",0.6077,0.605,1,1.0,Medium
Kejadian:1:42,su-id,1,1,"Tadi sadongkapna ka sisi sumur, sim kuring neneda kieu, 'Nun PANGERAN, Allah Ibrahim dunungan abdi, mugi kersa ngalaksanakeun ieu ihtiar.","Dan hari ini aku sampai ke mata air tadi, lalu kataku: TUHAN, Allah tuanku Abraham, sudilah kiranya Engkau membuat berhasil perjalanan yang kutempuh ini.",0.6724,0.862,2,1.0,Medium
Kejadian:1:44,su-id,1,1,"Upami masihan, sarta ka onta-onta oge mangbantunkeun cai, mugi nya eta tawisna anu ku Gusti dipilih kangge pijodoeun putra dunungan sim abdi.'","dan ia menjawab: Minumlah, dan untuk unta-untamu juga akan kutimba air, --dialah kiranya isteri, yang telah TUHAN tentukan bagi anak tuanku itu.",0.6359,0.903,2,1.0,Medium
Kejadian:1:45,su-id,1,1,"Sabot sim kuring neneda jeroning ati, euis Rabeka sumping bari munggu buyung, teras ka sisi sumur ngala cai.","Belum lagi aku habis berkata dalam hatiku, Ribka telah datang membawa buyung di atas bahunya, dan turun ke mata air itu, lalu menimba air.",0.6664,0.75,1,1.0,Medium
Kejadian:1:45,su-id,2,2,Sanggem sim kuring ka anjeunna: 'Cik Bapa pasihan caina.',Kataku kepadanya: Tolong berikan aku minum.,0.6445,0.667,0,1.0,Medium
Kejadian:1:46,su-id,1,1,"Anjeunna enggal nurunkeun buyung, sarta saurna: 'Mangga bade ngaleueut mah, malah onta-onta ge urang inuman.' Rot sim kuring nginum, ari anjeunna teras nginuman onta-onta.","Segeralah ia menurunkan buyung itu dari atas bahunya serta berkata: Minumlah, dan unta-untamu juga akan kuberi minum.",0.677,0.629,2,1.0,Medium
Kejadian:1:47,su-id,1,2,"Sanggem sim kuring: 'Euis putra saha?' Walerna: 'Abdi putra Betuel, putu eyang Nahor sareng eyang Milka.' Ti dinya sim kuring ngabantun anting emas sareng geulang emas, dianggokeun ka anjeunna.",Jawabnya: Ayahku Betuel anak Nahor yang dilahirkan Milka.,0.7119,0.263,4,1.0,Low
Kejadian:1:48,su-id,1,1,"Saparantos kitu sim kuring sideku muji sukur ka PANGERAN, Allahna juragan Ibrahim, wireh Mantenna parantos kersa maparin jalan pitepangeun sareng saderekna juragan Ibrahim, ditepangkeun sareng putrana nu istri, keur pigarwaeun putrana.","Kemudian berlututlah aku dan sujud menyembah TUHAN, serta memuji TUHAN, Allah tuanku Abraham, yang telah menuntun aku di jalan yang benar untuk mengambil anak perempuan saudara tuanku ini bagi anaknya.",0.6872,0.944,1,1.0,Medium
Kejadian:1:50,su-id,1,1,"Waler Laban jeung Betuel, ""Ku margi ieu teh pangersa PANGERAN, piraku kedah ditolak.","Lalu Laban dan Betuel menjawab: ""Semuanya ini datangnya dari TUHAN; kami tidak dapat mengatakan kepadamu baiknya atau buruknya.",0.603,0.773,4,1.0,Low
Kejadian:1:51,su-id,1,1,"Mangga Rabeka candak ka ditu, tikahkeun ka putra dunungan anjeun, sakumaha timbalan PANGERAN tea.""","Lihat, Ribka ada di depanmu, bawalah dia dan pergilah, supaya ia menjadi isteri anak tuanmu, seperti yang difirmankan TUHAN.""",0.6653,0.72,2,1.0,Medium
Kejadian:1:52,su-id,1,1,"Sanggeus aya ikrar kitu ti pribumi, brek badega Ibrahim teh sujud, sumembah ka PANGERAN.","Ketika hamba Abraham itu mendengar perkataan mereka, sujudlah ia sampai ke tanah menyembah TUHAN.",0.6196,0.941,1,1.0,Medium
Kejadian:1:53,su-id,1,1,"Geus kitu ngaluar-luarkeun perhiasan tina emas jeung perak jeung anggoan-anggoan, keur Rabeka.","Kemudian hamba itu mengeluarkan perhiasan emas dan perak serta pakaian kebesaran, dan memberikan semua itu kepada Ribka; juga kepada saudaranya dan kepada ibunya diberikannya pemberian yang indah-indah.",0.6339,0.562,1,1.0,Medium
Kejadian:1:54,su-id,3,2,"Isukna sanggeus harudang, manehna menta amit ka pribumi yen: ""Bade wangsul ayeuna.""","Paginya sesudah mereka bangun, berkatalah hamba itu: ""Lepaslah aku pulang kepada tuanku.""",0.6804,1.0,0,1.0,Medium
Kejadian:1:64,su-id,1,1,"Rabeka oge geus awaseun ka Ishak, tuluy turun tina onta,","Ribka juga melayangkan pandangnya dan ketika dilihatnya Ishak, turunlah ia dari untanya.",0.6689,0.857,1,1.0,Medium
Kejadian:1:66,su-id,1,1,Ti dinya badega teh ngunjukkeun sagala lalakonna ka Ishak.,Kemudian hamba itu menceritakan kepada Ishak segala yang dilakukannya.,0.6723,1.0,0,1.0,Medium
Kejadian:1:67,su-id,3,3,Kejadian 25,Kejadian 25,1.0,1.0,0,1.0,High
Keluaran:1:1,su-id,1,1,"Yakub ngungsina ka Mesir teh sapala putra, masing-masing jeung saanak bojona.",Inilah nama para anak Israel yang datang ke Mesir bersama-sama dengan Yakub; mereka datang dengan keluarganya masing-masing:,0.6802,0.652,3,1.0,Low
Keluaran:1:2,su-id,1,1,"Rubin, Simeon, Lewi, Yuda,","Ruben, Simeon, Lewi dan Yehuda;",0.7668,1.0,3,1.0,Low
Keluaran:1:3,su-id,1,1,"Isaskar, Sebulun, Binyamin,","Isakhar, Zebulon dan Benyamin;",0.7792,1.0,3,1.0,Low
Keluaran:1:4,su-id,1,1,"Dan, Naptali, Gad, jeung Aser.","Dan serta Naftali, Gad dan Asyer.",0.8598,0.889,2,1.0,Medium
Keluaran:1:5,su-id,1,1,Jumlahna aya tujuh puluh urang turunan Yakub.,Seluruh keturunan yang diperoleh Yakub berjumlah tujuh puluh jiwa.,0.872,0.8,0,1.0,High
Keluaran:1:5,su-id,2,2,Ari putrana nu jenengan Yusup mah geus ti heula aya di Mesir.,Tetapi Yusuf telah ada di Mesir.,0.7399,0.538,0,1.0,Medium
Keluaran:1:6,su-id,1,1,"Yusup pupus, saderek-saderekna parupus, kitu deui jalma-jalma anu saentragan jeung Yusup.","Kemudian matilah Yusuf, serta semua saudara-saudaranya dan semua orang yang seangkatan dengan dia.",0.712,0.944,1,1.0,Medium
Keluaran:1:7,su-id,2,1,"Ieu bangsa laloba anakna, jumlahna beuki ngarekahan sarta jadi kuat, Mesir geus pinuh ku maranehna.","Orang-orang Israel beranak cucu dan tak terbilang jumlahnya; mereka bertambah banyak dan dengan dahsyat berlipat ganda, sehingga negeri itu dipenuhi mereka.",0.7153,0.692,2,1.0,Medium
Keluaran:1:8,su-id,1,1,"Geus kitu ngadeg hiji raja anyar nyangking Mesir, anu henteu uningaeun ka Yusup.","Kemudian bangkitlah seorang raja baru memerintah tanah Mesir, yang tidak mengenal Yusuf.",0.9254,0.933,0,1.0,High
Keluaran:1:9,su-id,1,1,"Eta raja nimbalan ka rahayatna, saurna, ""Urang Israil kacida lobana jeung kuat.","Berkatalah raja itu kepada rakyatnya: ""Bangsa Israel itu sangat banyak dan lebih besar jumlahnya dari pada kita.",0.8348,0.8,3,1.0,Low
Keluaran:1:10,su-id,1,1,Mun aya perang palangsiang maranehna biluk ka musuh merangan ka urang tuluy kalabur ti dieu.,"Marilah kita bertindak dengan bijaksana terhadap mereka, supaya mereka jangan bertambah banyak lagi dan--jika terjadi peperangan--jangan bersekutu nanti dengan musuh kita dan memerangi kita, lalu pergi dari negeri ini.""",0.6262,0.41,2,1.0,Low
Keluaran:1:11,su-id,2,1,"Urang Israil dipaksa gawe nyieun kota pagudangan pikeun raja, nya eta kota Pitom jeung Raamses.","Sebab itu pengawas-pengawas rodi ditempatkan atas mereka untuk menindas mereka dengan kerja paksa: mereka harus mendirikan bagi Firaun kota-kota perbekalan, yakni Pitom dan Raamses.",0.7444,0.548,1,1.0,Medium
Keluaran:1:12,su-id,1,1,"Tapi beuki dikaniaya kalah ka beuki loba, sumebar di sakuliah nagara, kacida dipikainggisna ku urang Mesir.","Tetapi makin ditindas, makin bertambah banyak dan berkembang mereka, sehingga orang merasa takut kepada orang Israel itu.",0.6392,0.95,0,1.0,Medium
Keluaran:1:15,su-id,1,1,"Malah raja Mesir marentah ka Sipra jeung Pua, dua paraji anu sok marajian ka awewe urang Ibrani, timbalanana,","Raja Mesir juga memerintahkan kepada bidan-bidan yang menolong perempuan Ibrani, seorang bernama Sifra dan yang lain bernama Pua, katanya:",0.766,0.875,2,1.0,Medium
Keluaran:1:16,su-id,1,1,"""Lamun marajian awewe urang Ibrani, orokna lamun lalaki paehan, mun awewe meunang dihirupan.""","""Apabila kamu menolong perempuan Ibrani pada waktu bersalin, kamu harus memperhatikan waktu anak itu lahir: jika anak laki-laki, kamu harus membunuhnya, tetapi jika anak perempuan, bolehlah ia hidup.""",0.8113,0.474,3,1.0,Low
Keluaran:1:19,su-id,1,1,"Piunjuk paraji, ""Awewe urang Ibrani teu sapertos awewe Mesir.","Jawab bidan-bidan itu kepada Firaun: ""Sebab perempuan Ibrani tidak sama dengan perempuan Mesir; melainkan mereka kuat: sebelum bidan datang, mereka telah bersalin.""",0.7037,0.387,3,1.0,Low
Keluaran:1:22,su-id,1,1,"Tungtungna raja Mesir marentah ka sakabeh rahayatna, timbalanana, ""Rampas sakabeh orok lalaki urang Ibrani, palid-palidkeun ka Walungan Nil.","Lalu Firaun memberi perintah kepada seluruh rakyatnya: ""Lemparkanlah segala anak laki-laki yang lahir bagi orang Ibrani ke dalam sungai Nil; tetapi segala anak perempuan biarkanlah hidup."" Keluaran 2",0.7873,0.714,5,1.0,Low
Keluaran:1:23,su-id,1,1,Geus kitu lawas ti lawas raja Mesir pupus.,Lama sesudah itu matilah raja Mesir.,0.825,0.778,0,1.0,High
Keluaran:1:23,su-id,2,2,"Tapi urang Israil mah angger bae ripuh, mani tingjarerit menta tulung, sasambat ka Allah.","Tetapi orang Israel masih mengeluh karena perbudakan, dan mereka berseru-seru, sehingga teriak mereka minta tolong karena perbudakan itu sampai kepada Allah.",0.7604,0.654,0,1.0,Medium
Keluaran:1:24,su-id,1,1,"Ku Allah kadangu sarta Mantenna emuteun kana perjangjiana-Na ka Ibrahim, Ishak, jeung Yakub.","Allah mendengar mereka mengerang, lalu Ia mengingat kepada perjanjian-Nya dengan Abraham, Ishak dan Yakub.",0.835,0.947,0,1.0,High
Keluaran:1:25,su-id,2,2,Keluaran 3,Keluaran 3,1.0,1.0,0,1.0,High
Keluaran:1:25,su-id,1,1,Kasangsaraan urang Israil ku Mantenna katingali sarta diperhatoskeun.,"Maka Allah melihat orang Israel itu, dan Allah memperhatikan mereka.",0.6344,0.75,1,1.0,Medium
Keluaran:1:27,su-id,1,1,"Sajeroning kitu PANGERAN nimbalan ka Harun, ""Tepungan Musa di gurun."" Bral Harun angkat rek nepangan Musa di gunung karamat.","Berfirmanlah TUHAN kepada Harun: ""Pergilah ke padang gurun menjumpai Musa."" Ia pergi dan bertemu dengan dia di gunung Allah, lalu menciumnya.",0.7505,0.889,1,1.0,Medium
Keluaran:1:29,su-id,1,1,Musa jeung Harun kebat ka Mesir.,Lalu pergilah Musa beserta Harun dan mereka mengumpulkan semua tua-tua Israel.,0.6941,0.5,0,1.0,Medium
Keluaran:1:30,su-id,1,1,"Sagala timbalan PANGERAN ka Musa ku Harun dicarioskeun ka maranehna, sarta Musa nembongkeun mujijat-mujijat tea ka jalma rea.","Harun mengucapkan segala firman yang telah diucapkan TUHAN kepada Musa, serta membuat di depan bangsa itu tanda-tanda mujizat itu.",0.7977,0.957,0,1.0,Medium
Keluaran:1:31,su-id,3,2,Keluaran 5,Keluaran 5,1.0,1.0,0,1.0,High
Keluaran:1:32,su-id,2,2,Keluaran 9,Keluaran 9,1.0,1.0,0,1.0,High
Keluaran:1:35,su-id,2,2,Keluaran 10,Keluaran 10,1.0,1.0,0,1.0,High
Keluaran:1:35,su-id,1,1,cocog jeung dawuhan PANGERAN ka Musa yen eta raja moal ngidinan urang Israil iang.,"Berkeraslah hati Firaun, sehingga ia tidak membiarkan orang Israel pergi--seperti yang telah difirmankan TUHAN dengan perantaraan Musa.",0.693,0.682,1,1.0,Medium
Keluaran:1:37,su-id,1,1,"Brul urang Israil ngabrul ti Raamses, laleumpang badarat ka Sukot.","Kemudian berangkatlah orang Israel dari Raamses ke Sukot, kira-kira enam ratus ribu orang laki-laki berjalan kaki, tidak termasuk anak-anak.",0.6307,0.429,1,1.0,Low
Keluaran:1:38,su-id,1,1,"Malah kacampuran ku jalma-jalma sejen loba pisan, anu marilu ka maranehna sarta marawa ingon-ingonna, domba, embe, jeung sapi.",Juga banyak orang dari berbagai-bagai bangsa turut dengan mereka; lagi sangat banyak ternak kambing domba dan lembu sapi.,0.7168,0.815,5,1.0,Low
Keluaran:1:39,su-id,1,1,"Adonan bawa ti Mesir tea dijarieun kueh tanpa ragi, sabab adonanana can kaburu diragian di Mesir, kawantu arinditna ti ditu teh sasat disurung-surungkeun ku urang Mesir, tur dadak-dadakan pisan, nepi ka taya waktu keur nyadiakeun bebekelan.","Adonan yang dibawa mereka dari Mesir dibakarlah menjadi roti bundar yang tidak beragi, sebab adonan itu tidak diragi, karena mereka diusir dari Mesir dan tidak dapat berlambat-lambat, dan mereka tidak pula menyediakan bekal baginya.",0.806,0.889,1,1.0,High
Keluaran:1:40,su-id,1,1,Urang Israil caricingna di Mesir teh 430 taun.,Lamanya orang Israel diam di Mesir adalah empat ratus tiga puluh tahun.,0.7981,0.692,0,1.0,Medium
Keluaran:1:41,su-id,1,1,"Dina poe panutup taun ka 430, kabeh kaom-kaom urang Israil ku PANGERAN dituyun kaluar ti Mesir.","Sesudah lewat empat ratus tiga puluh tahun, tepat pada hari itu juga, keluarlah segala pasukan TUHAN dari tanah Mesir.",0.7428,0.909,1,1.0,Medium
Keluaran:1:42,su-id,1,1,Dina peuting eta ku PANGERAN dianggo caringcing ngaping umat-Na kaluar ti Mesir.,"Malam itulah malam berjaga-jaga bagi TUHAN, untuk membawa mereka keluar dari tanah Mesir.",0.7859,0.882,1,1.0,Medium
Keluaran:1:42,su-id,2,2,"Pikeun ka hareupna, peuting anu eta ku urang Israil salawasna kudu dijieun peuting caringcing, pikeun ngamulyakeun ka PANGERAN.","Dan itulah juga malam berjaga-jaga bagi semua orang Israel, turun-temurun, untuk kemuliaan TUHAN.",0.648,0.952,0,1.0,Medium
Keluaran:1:43,su-id,1,1,"PANGERAN nimbalan ka Musa jeung Harun, ""Ieu papakon Paska.","Berfirmanlah TUHAN kepada Musa dan Harun: ""Inilah ketetapan mengenai Paskah: Tidak seorangpun dari bangsa asing boleh memakannya.",0.7199,0.571,3,1.0,Low
Keluaran:1:46,su-id,1,1,"Jamuanana kudu didahar di imah anu nyadiakeunana, teu meunang dibawa kaluar ti dinya.",Paskah itu harus dimakan dalam satu rumah juga; tidak boleh kaubawa sedikitpun dari daging itu keluar rumah; satu tulangpun tidak boleh kamu patahkan.,0.6254,0.577,3,1.0,Low
Keluaran:1:47,su-id,1,1,Sakumna jamaah Israil wajib nekanan Paska.,Segenap jemaah Israel haruslah merayakannya.,0.6852,0.857,0,1.0,Medium
Keluaran:1:48,su-id,2,1,"Jelema anu lain urang Israil anu geus sagulung-sagalang jeung maraneh, upama hayangeun milu nekanan Paska ku sabab hayangeun milu ngamulyakeun ka PANGERAN, kudu disunatan heula katut sakabeh lalaki anu di imahna, saruakeun jeung hak pribumi, kakara meunang milu.","Tetapi apabila seorang asing telah menetap padamu dan mau merayakan Paskah bagi TUHAN, maka setiap laki-laki yang bersama-sama dengan dia, wajiblah disunat; barulah ia boleh mendekat untuk merayakannya; ia akan dianggap sebagai orang asli.",0.6181,0.956,4,1.0,Low
Keluaran:1:49,su-id,1,1,"Jadi eta anu lain pribumi teh tunggal sapapakon jeung urang Israil asli.""","Satu hukum saja akan berlaku untuk orang asli dan untuk orang asing yang menetap di tengah-tengah kamu.""",0.6373,0.667,0,1.0,Medium
Keluaran:1:50,su-id,1,1,Sakur anu ku PANGERAN diandikakeun ka Musa jeung Harun ku sakabeh urang Israil diestokeun.,"Seluruh orang Israel berbuat demikian; seperti yang diperintahkan TUHAN kepada Musa dan Harun, demikianlah diperbuat mereka.",0.8174,0.789,2,1.0,Medium
Keluaran:1:51,su-id,2,2,Keluaran 13,Keluaran 13,1.0,1.0,0,1.0,High
Keluaran:1:51,su-id,1,1,Geus kitu poe eta PANGERAN ngabudalkeun urang Israil ti Mesir.,"Dan tepat pada hari itu juga TUHAN membawa orang Israel keluar dari tanah Mesir, menurut pasukan mereka.",0.748,0.579,1,1.0,Medium
Kidung Agung:1:5,su-id,1,1,"Leuh wanoja-wanoja Yerusalem, hideung oge kuring teh geulis, hideung siga kemah urang Kedar, endah siga lalangse-lalangse karaton Suleman.","Memang hitam aku, tetapi cantik, hai puteri-puteri Yerusalem, seperti kemah orang Kedar, seperti tirai-tirai orang Salma.",0.8445,0.962,1,1.0,High
