verse_id,sent_idx,sent_id,su_sentence,id_sentence,en_sentence,su_tokens,id_tokens,en_tokens,flag_su_id_emb,flag_su_en_emb
Hakim-Hakim:1:45,1,Hakim-Hakim:1:45#1,"Sanggeus tarung sapoe jeput, eta kota geus beunang ku Abimelek, jelema-jelemana dipaehan, kotana diacak-acak tuluy diawuran ku uyah.",Sehari-harian itu Abimelekh berperang melawan kota itu; ia merebut kota itu dan membunuh orang-orang yang di dalamnya; kemudian dirobohkannya kota itu dan ditaburinya dengan garam.,Abimelech fought against the city all that day.,"Sanggeus tarung sapoe jeput , eta kota geus beunang ku Abimelek , jelema - jelemana dipaehan , kotana diacak - acak tuluy diawuran ku uyah .",Sehari - harian itu Abimelekh berperang melawan kota itu ; ia merebut kota itu dan membunuh orang - orang yang di dalamnya ; kemudian dirobohkannya kota itu dan ditaburinya dengan garam .,Abimelech fought against the city all that day .,Low,
Hakim-Hakim:1:45,2,Hakim-Hakim:1:45#2,,,He captured the city and killed all the people in it.,,,He captured the city and killed all the people in it .,,
Hakim-Hakim:1:45,3,Hakim-Hakim:1:45#3,,,Then he leveled the city and spread salt over it.,,,Then he leveled the city and spread salt over it .,,
Hakim-Hakim:1:46,1,Hakim-Hakim:1:46#1,"Barang pamingpin-pamingpin di benteng Sekem ngadarenge hal eta, tuluy marubus nyiar pisalameteun ka guha anu aya di jero pura Baal Berit.",Mendengar itu masuklah seluruh warga kota Menara-Sikhem ke dalam liang di bawah kuil El-Berit.,"When all the leaders of the Tower of Shechem heard the news, they went to the stronghold of the temple of El-Berith.","Barang pamingpin - pamingpin di benteng Sekem ngadarenge hal eta , tuluy marubus nyiar pisalameteun ka guha anu aya di jero pura Baal Berit .",Mendengar itu masuklah seluruh warga kota Menara - Sikhem ke dalam liang di bawah kuil El - Berit .,"When all the leaders of the Tower of Shechem heard the news , they went to the stronghold of the temple of El - Berith .",,Medium
Hakim-Hakim:1:47,1,Hakim-Hakim:1:47#1,Abimelek geus dibejaan yen maranehanana kumpul di dinya.,"Dikabarkanlah kepada Abimelekh, bahwa seluruh warga kota Menara-Sikhem telah berhimpun di sana.",Abimelech heard that all the leaders of the Tower of Shechem were in one place.,Abimelek geus dibejaan yen maranehanana kumpul di dinya .,"Dikabarkanlah kepada Abimelekh , bahwa seluruh warga kota Menara - Sikhem telah berhimpun di sana .",Abimelech heard that all the leaders of the Tower of Shechem were in one place .,,
Hakim-Hakim:1:48,1,Hakim-Hakim:1:48#1,Seug anjeunna nanjak ka Gunung Salmon jeung baladna.,Lalu Abimelekh dan seluruh rakyat yang bersama-sama dengan dia naik ke gunung Zalmon.,He and all his men went up on Mount Zalmon.,Seug anjeunna nanjak ka Gunung Salmon jeung baladna .,Lalu Abimelekh dan seluruh rakyat yang bersama - sama dengan dia naik ke gunung Zalmon .,He and all his men went up on Mount Zalmon .,Medium,Medium
Hakim-Hakim:1:48,2,Hakim-Hakim:1:48#2,Anjeunna nyandak kampak nutuh dahan kai tuluy dipanggul.,"Abimelekh mengambil kapak, lalu memotong dahan-dahan kayu, mengangkatnya dan meletakkannya ke atas bahunya sambil berkata kepada rakyatnya yang bersama-sama dengan dia: ""Turutilah dengan segera perbuatanku yang kamu lihat ini.""",He took an ax in his hand and cut off a tree branch.,Anjeunna nyandak kampak nutuh dahan kai tuluy dipanggul .,"Abimelekh mengambil kapak , lalu memotong dahan - dahan kayu , mengangkatnya dan meletakkannya ke atas bahunya sambil berkata kepada rakyatnya yang bersama - sama dengan dia : "" Turutilah dengan segera perbuatanku yang kamu lihat ini . """,He took an ax in his hand and cut off a tree branch .,,Medium
Hakim-Hakim:1:48,3,Hakim-Hakim:1:48#3,Baladna oge diparentah sina buru-buru nutuh dahan kai cara anjeunna.,,"He put it on his shoulder and said to his men, ""Quickly, do what you have just seen me do!""",Baladna oge diparentah sina buru - buru nutuh dahan kai cara anjeunna .,,"He put it on his shoulder and said to his men , "" Quickly , do what you have just seen me do ! """,,
Hakim-Hakim:1:49,1,Hakim-Hakim:1:49#1,"Tiap perjurit nutuhan dahan kai, tuluy naluturkeun ka Abimelek.","Kemudian rakyat itu juga masing-masing memotong dahan-dahan, lalu mengikuti Abimelekh, meletakkan dahan-dahan itu di atas liang dan membakar liang itu di atas kepala orang-orang itu.",So each of his men also cut off a branch and followed Abimelech.,"Tiap perjurit nutuhan dahan kai , tuluy naluturkeun ka Abimelek .","Kemudian rakyat itu juga masing - masing memotong dahan - dahan , lalu mengikuti Abimelekh , meletakkan dahan - dahan itu di atas liang dan membakar liang itu di atas kepala orang - orang itu .",So each of his men also cut off a branch and followed Abimelech .,,Medium
Hakim-Hakim:1:49,2,Hakim-Hakim:1:49#2,"Kai teh dibegbregkeun dina liang guha nu keur diparake nyumput, tuluy dihuru.","Demikianlah semua penduduk kota Menara-Sikhem juga mati, kira-kira seribu orang laki-laki dan perempuan.",They put the branches against the stronghold and set fire to it.,"Kai teh dibegbregkeun dina liang guha nu keur diparake nyumput , tuluy dihuru .","Demikianlah semua penduduk kota Menara - Sikhem juga mati , kira - kira seribu orang laki - laki dan perempuan .",They put the branches against the stronghold and set fire to it .,,
Hakim-Hakim:1:49,3,Hakim-Hakim:1:49#3,"Nu aya di jero, anu lobana kira-kira sarebu urang, lalaki jeung awewe, kabeh paraeh.",,All the people of the Tower of Shechem died - about a thousand men and women.,"Nu aya di jero , anu lobana kira - kira sarebu urang , lalaki jeung awewe , kabeh paraeh .",,All the people of the Tower of Shechem died - about a thousand men and women .,,
Hakim-Hakim:1:50,1,Hakim-Hakim:1:50#1,"Ti dinya Abimelek ngepung kota Tebes, sarta tuluy ditalukkeun.","Selanjutnya Abimelekh pergi ke Tebes; ia mengepung Tebes, lalu merebutnya.",Abimelech moved on to Thebez; he besieged and captured it.,"Ti dinya Abimelek ngepung kota Tebes , sarta tuluy ditalukkeun .","Selanjutnya Abimelekh pergi ke Tebes ; ia mengepung Tebes , lalu merebutnya .",Abimelech moved on to Thebez ; he besieged and captured it .,Medium,Medium
Hakim-Hakim:1:51,1,Hakim-Hakim:1:51#1,Di eta kota aya hiji munara kacida wewegna.,"Tetapi ada sebuah menara yang kuat di tengah-tengah kota, dan semua laki-laki dan perempuan, seluruh warga kota itu, melarikan diri ke situ; mereka menutup pintu di belakangnya dan naik ke atas sotoh menara itu.","There was a fortified tower in the center of the city, so all the men and women, as well as the city's leaders, ran into it and locked the entrance.",Di eta kota aya hiji munara kacida wewegna .,"Tetapi ada sebuah menara yang kuat di tengah - tengah kota , dan semua laki - laki dan perempuan , seluruh warga kota itu , melarikan diri ke situ ; mereka menutup pintu di belakangnya dan naik ke atas sotoh menara itu .","There was a fortified tower in the center of the city , so all the men and women , as well as the city's leaders , ran into it and locked the entrance .",,
Hakim-Hakim:1:51,2,Hakim-Hakim:1:51#2,"Pangeusi kota eta, lalaki, awewe, katut para pamingpinna lalumpatan ka dinya, tuluy ngonci maneh di jero, naraek ka tempat nu pangluhurna.",,Then they went up to the roof of the tower.,"Pangeusi kota eta , lalaki , awewe , katut para pamingpinna lalumpatan ka dinya , tuluy ngonci maneh di jero , naraek ka tempat nu pangluhurna .",,Then they went up to the roof of the tower .,,
Hakim-Hakim:1:52,1,Hakim-Hakim:1:52#1,"Barang datang ka dinya arek ngagempur eta munara, Abimelek nanjak ngadeukeutan pantona, maksudna eta panto rek dihuru.","Lalu sampailah Abimelekh ke menara itu, menyerangnya, dan dapat menerobos sampai ke pintu menara itu untuk membakarnya.",Abimelech came and attacked the tower.,"Barang datang ka dinya arek ngagempur eta munara , Abimelek nanjak ngadeukeutan pantona , maksudna eta panto rek dihuru .","Lalu sampailah Abimelekh ke menara itu , menyerangnya , dan dapat menerobos sampai ke pintu menara itu untuk membakarnya .",Abimelech came and attacked the tower .,Medium,
Hakim-Hakim:1:52,2,Hakim-Hakim:1:52#2,,,"When he approached the entrance of the tower to set it on fire,",,,"When he approached the entrance of the tower to set it on fire ,",,
Hakim-Hakim:1:53,1,Hakim-Hakim:1:53#1,"Tapi ti luhur munara aya awewe ngaragragkeun batu panggilingan, ninggang kana sirahna nepi ka rengat.",Tetapi seorang perempuan menimpakan sebuah batu kilangan kepada kepala Abimelekh dan memecahkan batu kepalanya.,a woman threw an upper millstone down on his head and shattered his skull.,"Tapi ti luhur munara aya awewe ngaragragkeun batu panggilingan , ninggang kana sirahna nepi ka rengat .",Tetapi seorang perempuan menimpakan sebuah batu kilangan kepada kepala Abimelekh dan memecahkan batu kepalanya .,a woman threw an upper millstone down on his head and shattered his skull .,Medium,Medium
Hakim-Hakim:1:54,1,Hakim-Hakim:1:54#1,"Geuwat anjeunna nyaur budak ngora purah mawa pakarang anjeunna, pok marentah, ""Cabut eta pedang, sabetkeun ka kami.","Dengan segera dipanggilnya bujang pembawa senjatanya dan berkata kepadanya: ""Hunuslah pedangmu dan bunuhlah aku, supaya jangan orang berkata tentang aku: Seorang perempuan membunuh dia."" Lalu bujangnya itu menikam dia, sehingga mati.","He quickly called to the young man who carried his weapons, ""Draw your sword and kill me, so they will not say, 'A woman killed him.'"" So the young man stabbed him and he died.","Geuwat anjeunna nyaur budak ngora purah mawa pakarang anjeunna , pok marentah , "" Cabut eta pedang , sabetkeun ka kami .","Dengan segera dipanggilnya bujang pembawa senjatanya dan berkata kepadanya : "" Hunuslah pedangmu dan bunuhlah aku , supaya jangan orang berkata tentang aku : Seorang perempuan membunuh dia . "" Lalu bujangnya itu menikam dia , sehingga mati .","He quickly called to the young man who carried his weapons , "" Draw your sword and kill me , so they will not say , 'A woman killed him . ' "" So the young man stabbed him and he died .",Low,Medium
Hakim-Hakim:1:54,2,Hakim-Hakim:1:54#2,"Kami embung kasebutkeun paeh ku awewe."" Seug budak ngora teh narajang ka anjeunna, seug anjeunna maot.",,,"Kami embung kasebutkeun paeh ku awewe . "" Seug budak ngora teh narajang ka anjeunna , seug anjeunna maot .",,,,
Hakim-Hakim:1:55,1,Hakim-Hakim:1:55#1,"Sanggeus kanyahoan Abimelek maot, urang Israil baralik ka imah-imahna.","Setelah dilihat oleh orang Israel, bahwa Abimelekh telah mati, pergilah mereka, masing-masing ke tempat kediamannya.","When the Israelites saw that Abimelech was dead, they went home.","Sanggeus kanyahoan Abimelek maot , urang Israil baralik ka imah - imahna .","Setelah dilihat oleh orang Israel , bahwa Abimelekh telah mati , pergilah mereka , masing - masing ke tempat kediamannya .","When the Israelites saw that Abimelech was dead , they went home .",Medium,Medium
Hakim-Hakim:1:56,1,Hakim-Hakim:1:56#1,"Ku jalan kitu Allah ngabales kajahatan Abimelek anu geus hianat ka ramana, meuncitan saderek-saderekna anu tujuh puluh tea.","Demikianlah Allah membalaskan kejahatan yang dilakukan oleh Abimelekh kepada ayahnya, yaitu pembunuhan atas ketujuh puluh saudaranya;",God repaid Abimelech for the evil he did to his father by murdering his seventy half-brothers.,"Ku jalan kitu Allah ngabales kajahatan Abimelek anu geus hianat ka ramana , meuncitan saderek - saderekna anu tujuh puluh tea .","Demikianlah Allah membalaskan kejahatan yang dilakukan oleh Abimelekh kepada ayahnya , yaitu pembunuhan atas ketujuh puluh saudaranya ;",God repaid Abimelech for the evil he did to his father by murdering his seventy half - brothers .,High,High
Hakim-Hakim:1:57,1,Hakim-Hakim:1:57#1,Kitu deui kajahatan urang Sekem ku Allah dibales.,juga segala kejahatan orang-orang Sikhem ditimpakan kembali oleh Allah kepada kepala mereka sendiri.,God also repaid the men of Shechem for their evil deeds.,Kitu deui kajahatan urang Sekem ku Allah dibales .,juga segala kejahatan orang - orang Sikhem ditimpakan kembali oleh Allah kepada kepala mereka sendiri .,God also repaid the men of Shechem for their evil deeds .,,
Hakim-Hakim:1:57,2,Hakim-Hakim:1:57#2,"Maranehna jadi salangsara, cocog jeung ucapan Yotam putra Gidion waktu nyumpahan ka maranehanana.",Demikianlah kutuk Yotam bin Yerubaal mengenai mereka.,The curse spoken by Jotham son of Jerub-Baal fell on them.,"Maranehna jadi salangsara , cocog jeung ucapan Yotam putra Gidion waktu nyumpahan ka maranehanana .",Demikianlah kutuk Yotam bin Yerubaal mengenai mereka .,The curse spoken by Jotham son of Jerub - Baal fell on them .,,
Hakim-Hakim:1:57,3,Hakim-Hakim:1:57#3,Hakim-hakim 10,Hakim-hakim 10,Hakim-hakim 10,Hakim - hakim 10,Hakim - hakim 10,Hakim - hakim 10,High,High
Hosea:1:1,1,Hosea:1:1#1,"Ieu pangandika PANGERAN, anu ditimbalkeun ka Hosea putra Beri, waktu karajaan Yuda patuturut dirajaan ku raja-raja Usia, Yotam, Ahas jeung Hiskia, sarta karajaan Israil dirajaan ku Yarobam putra Yoas.","Firman TUHAN yang datang kepada Hosea bin Beeri pada zaman Uzia, Yotam, Ahas dan Hizkia, raja-raja Yehuda, dan pada zaman Yerobeam bin Yoas, raja Israel.","This is the word of theLordwhich was revealed to Hosea son of Beeri during the time when Uzziah, Jotham, Ahaz, and Hezekiah ruled Judah, and during the time when Jeroboam son of Joash ruled Israel.","Ieu pangandika PANGERAN , anu ditimbalkeun ka Hosea putra Beri , waktu karajaan Yuda patuturut dirajaan ku raja - raja Usia , Yotam , Ahas jeung Hiskia , sarta karajaan Israil dirajaan ku Yarobam putra Yoas .","Firman TUHAN yang datang kepada Hosea bin Beeri pada zaman Uzia , Yotam , Ahas dan Hizkia , raja - raja Yehuda , dan pada zaman Yerobeam bin Yoas , raja Israel .","This is the word of theLordwhich was revealed to Hosea son of Beeri during the time when Uzziah , Jotham , Ahaz , and Hezekiah ruled Judah , and during the time when Jeroboam son of Joash ruled Israel .",High,High
Hosea:1:2,1,Hosea:1:2#1,"Basa PANGERAN mimiti ngandika ka Israil nganggo perantaraan Hosea, kieu timbalana-Na ka Hosea, ""Maneh kudu kawin ka hiji awewe; engkena eta pamajikan maneh moal satia.","Ketika TUHAN mulai berbicara dengan perantaraan Hosea, berfirmanlah Ia kepada Hosea: ""Pergilah, kawinilah seorang perempuan sundal dan peranakkanlah anak-anak sundal, karena negeri ini bersundal hebat dengan membelakangi TUHAN.""","When theLordfirst spoke through Hosea, he said to him, ""Go marry a prostitute who will bear illegitimate children conceived through prostitution, because the nation continually commits spiritual prostitution by turning away from theLord.""","Basa PANGERAN mimiti ngandika ka Israil nganggo perantaraan Hosea , kieu timbalana - Na ka Hosea , "" Maneh kudu kawin ka hiji awewe ; engkena eta pamajikan maneh moal satia .","Ketika TUHAN mulai berbicara dengan perantaraan Hosea , berfirmanlah Ia kepada Hosea : "" Pergilah , kawinilah seorang perempuan sundal dan peranakkanlah anak - anak sundal , karena negeri ini bersundal hebat dengan membelakangi TUHAN . ""","When theLordfirst spoke through Hosea , he said to him , "" Go marry a prostitute who will bear illegitimate children conceived through prostitution , because the nation continually commits spiritual prostitution by turning away from theLord . """,Low,Medium
Hosea:1:2,2,Hosea:1:2#2,Anak-anak maneh ge bakal cara tabeat indungna.,,,Anak - anak maneh ge bakal cara tabeat indungna .,,,,
Hosea:1:2,3,Hosea:1:2#3,"Karana nya kitu kalakuan umat Kami teh, geus naringgalkeun Kami, teu saratia.""",,,"Karana nya kitu kalakuan umat Kami teh , geus naringgalkeun Kami , teu saratia . """,,,,
Hosea:1:3,1,Hosea:1:3#1,"Tuluy Hosea nikah ka hiji wanita ngaran Gomer, anak Diblaim.","Maka pergilah ia dan mengawini Gomer binti Diblaim, lalu mengandunglah perempuan itu dan melahirkan baginya seorang anak laki-laki.","So Hosea married Gomer, the daughter of Diblaim.","Tuluy Hosea nikah ka hiji wanita ngaran Gomer , anak Diblaim .","Maka pergilah ia dan mengawini Gomer binti Diblaim , lalu mengandunglah perempuan itu dan melahirkan baginya seorang anak laki - laki .","So Hosea married Gomer , the daughter of Diblaim .",Medium,High
Hosea:1:3,2,Hosea:1:3#2,"Sanggeus anakna nu kahiji lahir, lalaki,",,Then she conceived and gave birth to a son for him.,"Sanggeus anakna nu kahiji lahir , lalaki ,",,Then she conceived and gave birth to a son for him .,,
Hosea:1:4,1,Hosea:1:4#1,"Hosea ditimbalan ku PANGERAN, kieu timbalana-Na, ""Eta budak ngaranan Yisrel.","Kemudian berfirmanlah TUHAN kepada Hosea: ""Berilah nama Yizreel kepada anak itu, sebab sedikit waktu lagi maka Aku akan menghukum keluarga Yehu karena hutang darah Yizreel dan Aku akan mengakhiri pemerintahan kaum Israel.","Then theLordsaid to Hosea, ""Name him 'Jezreel,' because in a little while I will punish the dynasty of Jehu on account of the bloodshed in the valley of Jezreel, and I will put an end to the kingdom of Israel.","Hosea ditimbalan ku PANGERAN , kieu timbalana - Na , "" Eta budak ngaranan Yisrel .","Kemudian berfirmanlah TUHAN kepada Hosea : "" Berilah nama Yizreel kepada anak itu , sebab sedikit waktu lagi maka Aku akan menghukum keluarga Yehu karena hutang darah Yizreel dan Aku akan mengakhiri pemerintahan kaum Israel .","Then theLordsaid to Hosea , "" Name him 'Jezreel , ' because in a little while I will punish the dynasty of Jehu on account of the bloodshed in the valley of Jezreel , and I will put an end to the kingdom of Israel .",Low,
