book,chapter,verse,en_text,id_text,su_text
Imamat,1,58,But the garment or the warp or the woof or any article of leather which you wash and infection disappears from it is to be washed a second time and it will be clean.”,"Tetapi barang-barang yang telah kaucuci, sehingga tanda itu lenyap dari padanya, haruslah dicuci untuk kedua kalinya, barulah menjadi tahir.","Upama eta buluk bisa leungit ku dikumbah, kumbah deui bae barangna ambeh beresih."
Imamat,1,59,"This is the law of the diseased infection in the garment of wool or linen, or the warp or woof, or any article of leather, for pronouncing it clean or unclean. Imamat 14","Itulah hukum tentang kusta yang ada pada pakaian bulu domba atau lenan atau pada benang lungsin atau pada benang pakan atau pada setiap barang kulit, untuk menyatakan tahir atau najisnya."" Imamat 14","Kitu papakon ngeunaan hal buluk dina papakean atawa lawon boh tina wol atawa kaci, atawa dina barang naon bae anu dijieun tina kulit. Imamat 14"
Kejadian,1,1,In the beginning God created the heavens and the earth.,Pada mulanya Allah menciptakan langit dan bumi.,"Nalika Allah nyiptakeun jagat raya,"
Kejadian,1,2,"Now the earth was without shape and empty, and darkness was over the surface of the watery deep, but the Spirit of God was moving over the surface of the water.","Bumi belum berbentuk dan kosong; gelap gulita menutupi samudera raya, dan Roh Allah melayang-layang di atas permukaan air.","harita bumi teh teu puguh wangunna, kaayaanana kacida matak geueumanana. Sagara motah ngaliputan satangkaraking jagat. Alam poek ngajumbleng. Pangawasa Allah murba saluhureun sagara."
Kejadian,1,3,"God said, “Let there be light.” And there was light!","Berfirmanlah Allah: ""Jadilah terang."" Lalu terang itu jadi.","Lajeng Allah ngandika, ""Sing caang,"" bray bae caang."
Kejadian,1,4,"God saw that the light was good, so God separated the light from the darkness.","Allah melihat bahwa terang itu baik, lalu dipisahkan-Nyalah terang itu dari gelap.",Seug ku Allah ditilik sarta kamanah. Eta caang ku Mantenna dipisahkeun tina poek.
Kejadian,1,5,"God called the light “day” and the darkness “night.” There was evening, and there was morning, marking the first day.","Dan Allah menamai terang itu siang, dan gelap itu malam. Jadilah petang dan jadilah pagi, itulah hari pertama.","Caang dingaranan ""Beurang"", ari poek dingaranan ""Peuting"". Peuting geus kaganti ku isuk: Poe nu kahiji."
Kejadian,1,6,"God said, “Let there be an expanse in the midst of the waters and let it separate water from water.","Berfirmanlah Allah: ""Jadilah cakrawala di tengah segala air untuk memisahkan air dari air.""","(1:6-7) Allah ngandika, ""Sing aya kelewung, geusan misahkeun cai sina jadi dua tempat."" Seug bae jadi. Allah geus ngadamel kelewung, anu misahkeun cai di sahandapeunana ti cai nu aya di saluhureun kelewung tea."
Kejadian,1,7,So God made the expanse and separated the water under the expanse from the water above it. It was so.,Maka Allah menjadikan cakrawala dan Ia memisahkan air yang ada di bawah cakrawala itu dari air yang ada di atasnya. Dan jadilah demikian.,
Kejadian,1,8,"God called the expanse “sky.” There was evening, and there was morning, a second day.","Lalu Allah menamai cakrawala itu langit. Jadilah petang dan jadilah pagi, itulah hari kedua.","Eta kelewung ku Mantenna dingaranan ""Langit"". Peuting kaganti deui ku isuk: Poe nu kadua."
Kejadian,1,9,"God said, “Let the water under the sky be gathered to one place and let dry ground appear.” It was so.","Berfirmanlah Allah: ""Hendaklah segala air yang di bawah langit berkumpul pada satu tempat, sehingga kelihatan yang kering."" Dan jadilah demikian.","Allah ngandika, ""Cai nu aya di sahandapeun langit sing ngumpul jadi satempat, sangkan tembong taneuh."" Seug bae jadi."
Kejadian,1,10,God called the dry ground “land” and the gathered waters he called “seas.” God saw that it was good.,"Lalu Allah menamai yang kering itu darat, dan kumpulan air itu dinamai-Nya laut. Allah melihat bahwa semuanya itu baik.","Taneuh tea ku Mantenna dingaranan ""Darat"", ari pakumpulan cai dingaranan ""Laut"". Seug ku Allah ditilik sarta kamanah."
Kejadian,1,11,"God said, “Let the land produce vegetation: plants yielding seeds according to their kinds, and trees bearing fruit with seed in it according to their kinds.” It was so.","Berfirmanlah Allah: ""Hendaklah tanah menumbuhkan tunas-tunas muda, tumbuh-tumbuhan yang berbiji, segala jenis pohon buah-buahan yang menghasilkan buah yang berbiji, supaya ada tumbuh-tumbuhan di bumi."" Dan jadilah demikian.","Allah ngandika, ""Di darat sing aya rupa-rupa tatangkalan, boh nu ngabijilkeun sisikian, boh nu baruahan."" Seug bae jadi."
Kejadian,1,12,"The land produced vegetation – plants yielding seeds according to their kinds, and trees bearing fruit with seed in it according to their kinds. God saw that it was good.","Tanah itu menumbuhkan tunas-tunas muda, segala jenis tumbuh-tumbuhan yang berbiji dan segala jenis pohon-pohonan yang menghasilkan buah yang berbiji. Allah melihat bahwa semuanya itu baik.","Di darat jadi aya rupa-rupa tutuwuhan, boh bangsa sisikian boh nu baruahan, seug ku Allah ditilik sarta kamanah."
Kejadian,1,13,"There was evening, and there was morning, a third day.","Jadilah petang dan jadilah pagi, itulah hari ketiga.",Peuting kaganti deui ku isuk: Poe nu katilu.
Kejadian,1,14,"God said, “Let there be lights in the expanse of the sky to separate the day from the night, and let them be signs to indicate seasons and days and years,","Berfirmanlah Allah: ""Jadilah benda-benda penerang pada cakrawala untuk memisahkan siang dari malam. Biarlah benda-benda penerang itu menjadi tanda yang menunjukkan masa-masa yang tetap dan hari-hari dan tahun-tahun,","Allah ngandika, ""Di langit sing aya sumber caang, geusan misahkeun beurang jeung peuting, jeung geusan nangtukeun mangsa, poe, taun jeung hari raya kaagamaan."
Kejadian,1,15,and let them serve as lights in the expanse of the sky to give light on the earth.” It was so.,"dan sebagai penerang pada cakrawala biarlah benda-benda itu menerangi bumi."" Dan jadilah demikian.","Eta sumber-sumber caang sina raang di langit, sangkan nyaangan ka bumi."" Seug bae jadi."
Kejadian,1,16,God made two great lights – the greater light to rule over the day and the lesser light to rule over the night. He made the stars also.,"Maka Allah menjadikan kedua benda penerang yang besar itu, yakni yang lebih besar untuk menguasai siang dan yang lebih kecil untuk menguasai malam, dan menjadikan juga bintang-bintang.","Allah geus ngadamel dua rupa sumber caang anu galede, nya eta: Panonpoe, keur nyaangan ti beurang, jeung bulan, keur nyaangan ti peuting. Jaba ti eta dipidamel oge bentang-bentang."
Kejadian,1,17,"God placed the lights in the expanse of the sky to shine on the earth,","Allah menaruh semuanya itu di cakrawala untuk menerangi bumi,","Kabeh ku Mantenna dipernahkeun di langit, sina nyaangan bumi,"
Kejadian,1,18,"to preside over the day and the night, and to separate the light from the darkness. God saw that it was good.","dan untuk menguasai siang dan malam, dan untuk memisahkan terang dari gelap. Allah melihat bahwa semuanya itu baik.","ngarajaan beurang, ngaratuan peuting, sarta misahkeun caang tina poek. Seug ku Allah ditilik sarta kamanah."
Kejadian,1,19,"There was evening, and there was morning, a fourth day.","Jadilah petang dan jadilah pagi, itulah hari keempat.",Peuting kaganti deui ku isuk: Poe nu kaopat.
Kejadian,1,20,"God said, “Let the water swarm with swarms of living creatures and let birds fly above the earth across the expanse of the sky.”","Berfirmanlah Allah: ""Hendaklah dalam air berkeriapan makhluk yang hidup, dan hendaklah burung beterbangan di atas bumi melintasi cakrawala.""","Allah ngandika, ""Di cai sing pinuh ku rupa-rupa sasatoan nu harirup, ari awang-awang sing pinuh ku rupa-rupa manuk."""
Kejadian,1,21,"God created the great sea creatures and every living and moving thing with which the water swarmed, according to their kinds, and every winged bird according to its kind. God saw that it was good.","Maka Allah menciptakan binatang-binatang laut yang besar dan segala jenis makhluk hidup yang bergerak, yang berkeriapan dalam air, dan segala jenis burung yang bersayap. Allah melihat bahwa semuanya itu baik.","Allah ngadamel mahluk-mahluk laut anu galede katut sagala rupa sasatoan anu harirup di laut, kitu deui sagala rupa bangsa manuk. Seug ku Allah ditilik sarta kamanah."
Kejadian,1,22,"God blessed them and said, “Be fruitful and multiply and fill the water in the seas, and let the birds multiply on the earth.”","Lalu Allah memberkati semuanya itu, firman-Nya: ""Berkembangbiaklah dan bertambah banyaklah serta penuhilah air dalam laut, dan hendaklah burung-burung di bumi bertambah banyak.""","Ti dinya ku Mantenna diberkahan kabeh, nu harirup di laut ditimbalan sing nepi ka minuhan laut, manuk-manuk ditimbalan sing ngarekahan baranahan."
Kejadian,1,23,"There was evening, and there was morning, a fifth day.","Jadilah petang dan jadilah pagi, itulah hari kelima.",Peuting kaganti deui ku isuk: Poe nu kalima.
Kejadian,1,24,"God said, “Let the land produce living creatures according to their kinds: cattle, creeping things, and wild animals, each according to its kind.” It was so.","Berfirmanlah Allah: ""Hendaklah bumi mengeluarkan segala jenis makhluk yang hidup, ternak dan binatang melata dan segala jenis binatang liar."" Dan jadilah demikian.","Allah ngandika, ""Di darat sing aya rupa-rupa sasatoan, sato piaraan, sato leuweung, nu galede, nu laleutik."" Seug bae jadi."
Kejadian,1,25,"God made the wild animals according to their kinds, the cattle according to their kinds, and all the creatures that creep along the ground according to their kinds. God saw that it was good.",Allah menjadikan segala jenis binatang liar dan segala jenis ternak dan segala jenis binatang melata di muka bumi. Allah melihat bahwa semuanya itu baik.,"Sanggeus dipidamel, ku Allah ditilik sarta kamanah."
Kejadian,1,26,"Then God said, “Let us makehumankind in our image, after our likeness, so they may rule over the fish of the sea and the birds of the air, over the cattle, and over all the earth, and over all the creatures that move on the earth.”","Berfirmanlah Allah: ""Baiklah Kita menjadikan manusia menurut gambar dan rupa Kita, supaya mereka berkuasa atas ikan-ikan di laut dan burung-burung di udara dan atas ternak dan atas seluruh bumi dan atas segala binatang melata yang merayap di bumi.""","Allah ngandika, ""Ayeuna Urang nyieun manusa, masing nyeples sarimbag jeung Urang. Urang sina murba ka bangsa lauk, ka bangsa manuk jeung ka bangsa sasatoan, boh sato piaraanana, boh sato leuweungna, nu galede, nu laleutik."""
Kejadian,1,27,"God created humankind in his own image, in the image of God he created them, male and female he created them.","Maka Allah menciptakan manusia itu menurut gambar-Nya, menurut gambar Allah diciptakan-Nya dia; laki-laki dan perempuan diciptakan-Nya mereka.",Lajeng Allah ngadamel bangsa manusa nyeples Mantenna. Ngadamelna lalaki jeung awewe.
Kejadian,1,28,"God blessed them and said to them, “Be fruitful and multiply! Fill the earth and subdue it! Rule over the fish of the sea and the birds of the air and every creature that moves on the ground.”","Allah memberkati mereka, lalu Allah berfirman kepada mereka: ""Beranakcuculah dan bertambah banyak; penuhilah bumi dan taklukkanlah itu, berkuasalah atas ikan-ikan di laut dan burung-burung di udara dan atas segala binatang yang merayap di bumi.""","Geus kitu diberkahan, timbalana-Na, ""Masing loba anak, turunan maraneh sing nepi ka minuhan ieu bumi sarta murba ka eta. Maneh ku Kami dikawasakeun murba ka bangsa lauk, ka bangsa manuk, kitu deui ka bangsa sasatoan leuweung."
Kejadian,1,29,"Then God said, “I now give you every seed-bearing plant on the face of the entire earth and every tree that has fruit with seed in it. They will be yours for food.","Berfirmanlah Allah: ""Lihatlah, Aku memberikan kepadamu segala tumbuh-tumbuhan yang berbiji di seluruh bumi dan segala pohon-pohonan yang buahnya berbiji; itulah akan menjadi makananmu.",Maneh ku Kami geus disadiaan sagala rupa sisikian jeung bubuahan keur dahareun.
Kejadian,1,30,"And to all the animals of the earth, and to every bird of the air, and to all the creatures that move on the ground – everything that has the breath of life in it – I give every green plant for food.” It was so.","Tetapi kepada segala binatang di bumi dan segala burung di udara dan segala yang merayap di bumi, yang bernyawa, Kuberikan segala tumbuh-tumbuhan hijau menjadi makanannya."" Dan jadilah demikian.","Ari bangsa sasatoan jeung bangsa manuk ku Kami dibere jujukutan jeung dangdaunan keur hakaneunana."" Nya kitu kajadianana."
Kejadian,1,31,"God saw all that he had made – and it was very good! There was evening, and there was morning, the sixth day. Kejadian 2","Maka Allah melihat segala yang dijadikan-Nya itu, sungguh amat baik. Jadilah petang dan jadilah pagi, itulah hari keenam. Kejadian 2",Sakur anu geus dipidamel-Na tea kabeh ku Allah ditilik sarta pohara kamanah-Na. Peuting kaganti deui ku isuk: Poe nu kagenep. Kejadian 2
Kejadian,1,32,"After Noah was 500 years old, he became the father of Shem, Ham, and Japheth. Kejadian 6","Setelah Nuh berumur lima ratus tahun, ia memperanakkan Sem, Ham dan Yafet. Kejadian 6","Enoh, sanggeus yuswana 500 taun kenging putra tilu: Sem, Ham jeung Yapet. Kejadian 6"
